case_uuid,violation_uuid,state_name,employer_name,employer_dba_name,employer_city,violation_category,case_status,date_opened,date_paid,date_closed,amount_claimed,amount_assessed,amount_paid
26f6951b-5807-4f80-8283-4a228927e95f,11092e57-75aa-4791-a352-654af0e51ff2,Iowa,Strawberry Patch,,,,,2010-01-29,,,80.0,0.0,0.0
41595d9c-2683-41eb-811b-54e00adbe6b8,e24fd5f1-47d6-4b26-8a42-ed576f7f7a0c,Iowa,West Side Trucking,,,,,2010-02-01,,,735.0,0.0,0.0
b0fee2fc-59d1-4682-b20d-2544e847abc5,9b7bcd8f-0b86-4744-af05-d22989c6581f,Iowa,O'Rourke Sales Company,,,,,2010-02-01,,,160.0,0.0,0.0
5ff22f02-f735-4c92-ba08-317381598107,ed322e96-e90d-471d-b798-bfc24319067c,Iowa,Iowa Wine Cooperative,,,,,2010-02-02,,,326.0,0.0,163.0
2405b988-a23b-421a-a108-9a7d8892cd42,edf8f1ea-2586-4e73-a1ee-2ba8337b46b4,Iowa,"J. B. Railroad Consultants, LLC.",,,,,2010-02-02,,,684.0,0.0,0.0
8ae89c39-351c-4a5e-863d-3cb0d984ebd1,0b8bcff3-f75a-4b64-9dd7-7ea8403eb078,Iowa,Applebees,,,,,2010-02-02,,,420.0,0.0,0.0
e1b25c40-5fc2-4712-bb7d-ae80ac3a9096,0d0df59f-8d57-4100-b8f7-90b3e9495f0d,Iowa,EDS,,,,,2010-02-02,,,556.0,0.0,0.0
d3353af5-66e0-4db7-ac4b-a97727593cc9,076f0774-8e57-49ac-a615-5bf94dcd6ac5,Iowa,"Sanny Farms, Inc.",,,,,2010-02-03,,,654.0,0.0,544.0
7ce0984a-c7dc-4968-9f08-03b8eef97e5e,c2920513-fb51-4345-b816-34d69568ad68,Iowa,Nightwatch Security Services,,,,,2010-02-03,,,754.0,0.0,0.0
b6e01ee5-0e84-4e20-a73f-c0d20c07b6c5,69cb23dc-ee65-41ee-b014-c4a9062ec049,Iowa,Simply Floors,,,,,2010-02-04,,,2769.0,2415.0,200.0
a0fcf256-3dd2-4fd0-bc01-19d128698eb6,84de306b-ad9c-4bda-852e-4fe0cc105850,Iowa,Stucco Systems of Iowa,,,,,2010-02-05,,,1400.0,0.0,400.0
3aa14414-73e0-415b-ad16-c8cad5c21b03,cea5d250-2977-4c19-81e5-e05de064bf12,Iowa,TDI Steel Fabrication,,,,,2010-02-08,,,2496.0,0.0,0.0
76ef539f-00b2-4675-afd8-d3a4603c0e04,132dca21-f6ae-43ed-ad30-848e8c08a1cb,Iowa,Vanderheiden Trucking,,,,,2010-02-08,,,800.0,0.0,0.0
c3dc6a32-6677-4fbf-a839-5ea921dee806,90cb1c82-66bb-4c5b-8f36-8d5f44c2c96a,Iowa,"Asoyia, Inc. ",,,,,2010-02-08,,,1782.0,0.0,0.0
5be45805-9277-42c9-94b6-262191188a6e,dd20eed6-c2f6-461a-9cfa-88a3f04bf74e,Iowa,Reiter Insurance,,,,,2010-02-08,,,423.0,0.0,390.0
109f4241-53bc-485d-a532-5d48d5ab9bb4,e8efd335-21c5-4889-bde1-295544a35d57,Iowa,"Abercrombine & Fitch Stores, Inc.",,,,,2010-02-08,,,73.0,0.0,0.0
6b43e4f5-b6be-4d10-ba96-31334b22bb4a,02b3a50c-dc65-4458-b97a-d6fedbebfb96,Iowa,Mau Marine,,,,,2010-02-09,,,835.0,0.0,418.0
365c17aa-73c9-49dc-bcc1-06551fd601e0,ed0369ef-13f3-4e10-b5ad-a361fcfd3762,Iowa,Git N Go Convenience Store,,,,,2010-02-09,,,264.0,0.0,227.0
26b65be2-14bb-4ed2-af83-35ed41abdfb0,1a33c199-eed0-4546-854c-84e67bbe44d1,Iowa,I Q Renovation ,,,,,2010-02-09,,,4600.0,0.0,0.0
f3bacd94-c0f4-4ed6-b2ad-0916641eb20e,5eedf17b-5574-4160-8301-d687f7e04269,Iowa,"S & S Enterprise, Inc. d/b/a Services Master Clean",,,,,2010-02-09,,,815.0,0.0,0.0
97bebc5d-544d-4156-9a53-80c425589580,b2608b78-eb33-4049-a0e4-8f5610e02ffc,Iowa, The Shores at Pleasant Hill,,,,,2010-02-09,,,465.0,0.0,0.0
17106093-17ad-4fb1-ba15-fe8cf6e56c1c,4402ba83-b69f-41e5-b488-60463ccdceb9,Iowa,The Shore at Pleasant Hill,,,,,2010-02-09,,,735.0,0.0,0.0
76b42a19-ac75-4bef-8373-054aac8e0a98,eed9675e-9f89-45c7-a098-66c36c5a8eec,Iowa,Waveland East Cafe,,,,,2010-02-10,,,80.0,0.0,80.0
f9668111-c0b3-4804-8d2c-e3d0991efd15,583a4ed1-6c4d-43b7-b2d8-18e6779d052b,Iowa,Country Cafe ,,,,,2010-02-10,,,300.0,0.0,192.0
82d2523b-054b-4777-aad4-5ca36f383a7b,db7021df-98d9-429e-888e-6080a458923d,Iowa,"Mike McMurrin Trucking, Inc. ",,,,,2010-02-11,,,127.0,0.0,11.0
62b8e9d5-5f72-4978-9506-ea213fc5745b,29c82650-b1cd-432f-a875-aac5ed2e3204,Iowa,TruSolve Design Inc.,,,,,2010-02-11,,,204.0,0.0,0.0
90c5a2b2-7851-4939-b026-bdf8600f2bc9,23f54ef1-a512-40c4-922b-c90e67e8a232,Iowa,Artech Information Systems,,,,,2010-02-12,,,4999.0,0.0,0.0
7abbef81-b420-48e8-a0cc-67e8689fbbb3,0f780b46-7c02-468b-89fa-7f300d05d5a3,Iowa,Hawkeye Motorworks,,,,,2010-02-12,,,1188.0,0.0,778.0
a3b75366-805c-471a-aaa1-59c232219c32,b6d6fa3f-e6c5-4aa2-90fe-e098117ca3f9,Iowa,"Timberline Billing Service, LLC",,,,,2010-02-12,,,721.0,0.0,0.0
d707a25f-1a17-4b54-b879-a9341539e620,0db5d116-8606-4006-b4e5-a1d870c50fcd,Iowa,"McCall Company, Inc.d/b/a Clean Des Moines",,,,,2010-02-12,,,150.0,0.0,0.0
88684423-6d7d-4e93-8d2b-10ca4eba209b,0d5c73e9-d589-4a0f-9f94-dfe363f31f6c,Iowa,Bricktown Brewery,,,,,2010-02-15,,,230.0,0.0,0.0
a9f0cc9e-2ab8-453d-a821-915c69b5c968,fc2b5f6f-8223-4842-8691-f93db945b0f9,Iowa,"Christensen Construction & Design Company, Inc.",,,,,2010-02-15,,,1505.0,0.0,0.0
297957a3-819d-415b-81b4-3fe0a1c459cf,1ef2e4e6-a1ad-4987-a550-a06f99a04c63,Iowa,Contract Transport Inc. ,,,,,2010-02-16,,,0.0,0.0,0.0
56be2b5b-e47b-413e-bc40-5b6d54c10e9a,9f4318ba-d431-4e97-be13-8992dd0715d7,Iowa,Adkins Specialized Carries LLC,,,,,2010-02-17,,,4500.0,0.0,1031.0
8e2765c7-295f-44b7-9fbf-0ed424664359,7efeb588-af82-494d-b6de-e13e69e6e460,Iowa,Shirley Weimer,,,,,2010-02-17,,,1100.0,0.0,500.0
c0591490-3f82-4514-b375-f402406f7376,6dade439-7151-4c09-8dc3-fb8040eb5ca5,Iowa,Unified Picture,,,,,2010-02-17,,,100.0,0.0,0.0
694cc7c5-9f0c-4636-828d-094bfc219c25,9de0a357-a6a5-493d-9bda-d9e19d3f400c,Iowa,New White Florist,,,,,2010-02-17,,,1014.0,0.0,0.0
d70cc8be-a038-4ef9-8a87-4e642ef2b7f2,b49d8362-8da3-4151-820e-2953364a47b2,Iowa,Sereg Builders,,,,,2010-02-18,,,2722.0,0.0,1203.0
15e9913b-a53c-40ab-92ee-a27c513f48b7,ad5141a0-3c73-4c9a-9e08-1cf01d7b1b60,Iowa,"Vaughn Foods, Ltd",,,,,2010-02-19,,,343.0,0.0,0.0
3eb4fbeb-6ae9-431d-b7cb-cfd449866bdc,95322d1d-560a-4707-a3e3-6d8cd61dca80,Iowa,"Asoyia, Inc.",,,,,2010-02-19,,,975.0,0.0,0.0
304225c4-ffda-45cd-97eb-010c5f3ee1ab,e0b7562b-8706-4616-b111-e468b981605c,Iowa,"Relco Locomotives, Inc. ",,,,,2010-02-19,,,627.0,0.0,0.0
eee5d5a1-8909-4efc-8f13-2392b5ae6117,058df062-c5e7-49ad-b5fa-82e274efcd89,Iowa,3 J -  Trucking,,,,,2010-02-19,,,4992.0,5000.0,0.0
